CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_OMEGAWIKI_NRCVAD	AROUSAL_LANGUAGE_OMEGAWIKI_NRCVAD	DOMINANCE_LANGUAGE_OMEGAWIKI_NRCVAD	VALENCE_LANGUAGE_FAMILY_OMEGAWIKI_NRCVAD	AROUSAL_LANGUAGE_FAMILY_OMEGAWIKI_NRCVAD	DOMINANCE_LANGUAGE_FAMILY_OMEGAWIKI_NRCVAD	VALENCE_MEAN_OMEGAWIKI_NRCVAD	AROUSAL_MEAN_OMEGAWIKI_NRCVAD	DOMINANCE_MEAN_OMEGAWIKI_NRCVAD	LINE_IN_SOURCE
1330	DEFEND	defend	0.823	0.714	0.791	0.823	0.714	0.791	0.823	0.714	0.791	883
1331	SHEEP	sheep	0.545333333333333	0.2205	0.219	0.516	0.22775	0.248	0.5336	0.2234	0.2306	885
1333	NECK	neck	0.448	0.380533333333333	0.336933333333333	0.471227272727273	0.350795454545455	0.339568181818182	0.46275	0.359375	0.338125	5066
1334	GUTS	guts	0.713916666666667	0.54875	0.703833333333333	0.724266666666667	0.5696	0.711933333333333	0.713916666666667	0.54875	0.703833333333333	888
1336	EAT	eat	0.427	0.62	0.509	0.427	0.62	0.509	0.427	0.62	0.509	6631
1337	PIG	pig	0.338583333333333	0.446208333333333	0.311291666666667	0.33895652173913	0.44654347826087	0.311891304347826	0.339363636363636	0.446909090909091	0.312545454545455	910
1338	PEACE	peace	0.858666666666667	0.237666666666667	0.390666666666667	0.858666666666667	0.237666666666667	0.390666666666667	0.858666666666667	0.237666666666667	0.390666666666667	847
1339	MORNING	morning	0.769333333333333	0.354666666666667	0.423916666666667	0.746666666666667	0.332333333333333	0.440833333333333	0.732666666666667	0.321833333333333	0.454666666666667	492
134	FAULT	fault	0.21075	0.582	0.24325	0.213142857142857	0.535714285714286	0.227285714285714	0.21075	0.582	0.24325	3580
1343	SUN	sun	0.866065088757396	0.365526627218935	0.676704142011834	0.866551020408163	0.355428571428571	0.684591836734694	0.861	0.362222222222222	0.666333333333333	3555
1345	EWE	ewe	0.604	0.206	0.161	0.604	0.206	0.161	0.604	0.206	0.161	890
1347	NAPE (OF NECK)	nape	0.515666666666667	0.250111111111111	0.334555555555555	0.519625	0.2493125	0.3361875	0.5125	0.25075	0.33325	887
1348	BOAR (MALE PIG)	boar	0.33	0.4385	0.2975	0.33	0.4385	0.2975	0.33	0.4385	0.2975	441
1349	CHURCH	church	0.612	0.269	0.66	0.612	0.269	0.66	0.612	0.269	0.66	109
1353	HOUR	hour	0.677	0.173	0.407	0.677	0.173	0.407	0.677	0.173	0.407	6633
1356	NUMBER	number	0.46325	0.336	0.559	0.470166666666667	0.332833333333333	0.559333333333333	0.46325	0.336	0.559	914
1358	ENEMY	enemy	0.161715489989463	0.690759747102213	0.663384615384615	0.160333333333333	0.693588235294118	0.62778431372549	0.173304347826087	0.68995652173913	0.634260869565217	2431
1359	SEPARATE	separate	0.356685714285714	0.455857142857143	0.377764285714286	0.415027777777778	0.408611111111111	0.384444444444444	0.367464285714286	0.447214285714286	0.382714285714286	6634
1360	DUCK	duck	0.467	0.411	0.452	0.467	0.411	0.452	0.467	0.411	0.452	4619
1361	TOOL	tool	0.512153846153846	0.407538461538462	0.612769230769231	0.520857142857143	0.430142857142857	0.620142857142857	0.508	0.39675	0.60925	5081
1362	STREET	street	0.6195	0.3785	0.461	0.6195	0.3785	0.461	0.6195	0.3785	0.461	6558
1363	VOICE	voice	0.7038	0.416	0.3752	0.697	0.393	0.372666666666667	0.714	0.4505	0.379	4904
1364	HEALTHY	healthy	0.909	0.369	0.7615	0.909	0.369	0.7615	0.909	0.369	0.7615	1734
1365	KITCHEN	kitchen	0.711175438596491	0.349824561403509	0.42280701754386	0.7106875	0.354375	0.423125	0.708833333333333	0.371666666666667	0.424333333333333	5083
1366	BOY	boy	0.872	0.428333333333333	0.451333333333333	0.864	0.422	0.459	0.852	0.4125	0.4705	105
137	COCA	coca	0.454	0.515571428571429	0.421285714285714	0.454	0.515571428571429	0.421285714285714	0.454	0.515571428571429	0.421285714285714	2239
1370	MONTH	month	0.652866407982262	0.267136585365854	0.581203880266076	0.650914746543767	0.272817972350224	0.578991935483859	0.663636363635976	0.26033333333316	0.536212121211788	843
1371	KNEE	knee	0.426	0.417	0.217	0.426	0.417	0.217	0.426	0.417	0.217	4375
1372	MEDICINE	medicine	0.5319	0.4959	0.5575	0.5319	0.4959	0.5575	0.5319	0.4959	0.5575	4826
1373	TEA	tea	0.846666666666667	0.347333333333333	0.454	0.846666666666667	0.347333333333333	0.454	0.846666666666667	0.347333333333333	0.454	5378
1374	RING	ring	0.668095652173913	0.451521739130435	0.473965217391304	0.668466666666667	0.4505	0.47355	0.66676	0.4552	0.47546	1810
1375	WINDOW	window	0.427	0.275	0.441	0.427	0.275	0.441	0.427	0.275	0.441	5092
1376	NOW	now	0.726738459799395	0.555741175140714	0.651989646768773	0.718990073590581	0.570992116857054	0.667657448957781	0.718997557513583	0.57099806027852	0.667664398562682	959
1377	VISIT	visit	0.677181818181818	0.537727272727273	0.512818181818182	0.676	0.538333333333333	0.515333333333333	0.676	0.538333333333333	0.515333333333333	5094
1379	TELEPHONE	telephone	0.6258	0.568	0.5213	0.6258	0.568	0.5213	0.6258	0.568	0.5213	5513
138	BATHE	bathe	0.595110236220472	0.333716968071299	0.307079865016873	0.59213768115942	0.335275919732441	0.307303232998885	0.588238636363636	0.335208333333333	0.30769696969697	558
1380	TOOTH	tooth	0.52	0.388	0.427	0.52	0.388	0.427	0.52	0.388	0.427	5478
1381	SHOE	shoe	0.673	0.35	0.406	0.673	0.35	0.406	0.673	0.35	0.406	5095
1384	SECOND	second	0.574105263157895	0.363421052631579	0.418578947368421	0.579714285714286	0.37	0.423285714285714	0.575666666666667	0.359166666666667	0.409	5259
1385	PEPPER	pepper	0.438882352941177	0.458764705882353	0.327705882352941	0.437666666666667	0.447166666666667	0.324166666666667	0.4418	0.4866	0.3362	5406
1387	ARRIVE	arrive	0.738456632653061	0.544295918367347	0.684625	0.714496296296296	0.5221	0.654994444444444	0.73712	0.54462	0.66914	984
1388	SHADE	shadow	0.405705882352941	0.307882352941176	0.288588235294118	0.4138	0.3084	0.298	0.459666666666667	0.311333333333333	0.351333333333333	3687
1389	TOE	toe	0.321	0.264	0.291	0.321	0.264	0.291	0.321	0.264	0.291	5103
1390	WRONG	wrong	0.116594202898551	0.601115942028986	0.269521739130435	0.123833333333333	0.597895833333333	0.2568125	0.100047619047619	0.608476190476191	0.298571428571429	5033
1391	TOWN	town	0.847	0.531	0.508	0.847	0.531	0.508	0.847	0.531	0.508	4643
1393	HORN (ANATOMY)	horn	0.573	0.471	0.407	0.573	0.471	0.407	0.573	0.471	0.407	6648
1394	BONE	bone	0.474	0.3595	0.3515	0.474	0.3595	0.3515	0.474	0.3595	0.3515	820
1395	ROUND	round	0.549159892052097	0.427025991391409	0.435696337848449	0.548500520043981	0.435312558814498	0.447064960922409	0.548509706395035	0.434628724948568	0.444576480563552	5106
1396	SHARP	sharp	0.398339435879467	0.638738612473721	0.506821303433777	0.412040196078431	0.640069607843137	0.513779411764706	0.397080392156863	0.628139215686274	0.493558823529411	5108
1398	DRY	dry	0.275655555555556	0.337922222222222	0.3286	0.281085714285698	0.340485714285686	0.332171428571405	0.302166666666665	0.335916666666664	0.326583333333331	3693
1399	CLAY	clay	0.03	0.69	0.26	0.03	0.69	0.26	0.03	0.69	0.26	6621
1400	THIN (SLIM)	skinny	0.618222222222222	0.486888888888889	0.567777777777778	0.585333333333333	0.475333333333333	0.544666666666667	0.585333333333333	0.475333333333333	0.544666666666667	992
1401	DRINK	drink	0.558841025641026	0.532359706959707	0.424917216117216	0.55988	0.543848571428571	0.425131428571429	0.561279503105588	0.549739130434781	0.421962732919254	3662
1402	BREAST	breast	0.480666666666667	0.489333333333333	0.429666666666667	0.480666666666667	0.489333333333333	0.429666666666667	0.480666666666667	0.489333333333333	0.429666666666667	3707
1403	BITE	bite	0.609	0.565	0.389	0.609	0.565	0.389	0.609	0.565	0.389	3703
1404	STRAIGHT	straight	0.6645	0.49375	0.70775	0.639333333333333	0.461666666666667	0.672	0.639333333333333	0.461666666666667	0.672	6008
1405	NAME	name	0.558856886212066	0.333452786537766	0.494146396629272	0.559972130569882	0.334416439760387	0.497440977672422	0.557204380525135	0.321585697321546	0.475181554294762	1003
1408	HEAR	hear	0.69375	0.44725	0.54925	0.706571428571429	0.432428571428571	0.548285714285714	0.69375	0.44725	0.54925	1009
1409	SEE	see	0.782459051724138	0.317721982758621	0.512411637931035	0.730076923076923	0.326096153846154	0.485346153846154	0.702619047619048	0.341119047619048	0.489142857142857	3708
1412	RUDE	rude	0.1103	0.65585	0.2973	0.104	0.663166666666667	0.299	0.104	0.663166666666667	0.299	5126
1413	PLAY	play	0.568	0.798	0.361	0.568	0.798	0.361	0.568	0.798	0.361	7040
1414	SQUEEZE	squeeze	0.4670625	0.5045	0.459625	0.468666666666667	0.481	0.452333333333333	0.468666666666667	0.481	0.452333333333333	1017
1416	SIT	sit	0.555571428571428	0.244571428571429	0.386857142857143	0.5553	0.2453	0.3878	0.55625	0.24275	0.3845	1019
1417	KILL	kill	0.277071414382615	0.671299910124284	0.606883979479999	0.245685108119135	0.710763035495716	0.612195430436557	0.269328970906694	0.674803502495057	0.60584088127295	1022
1418	DIG	dig	0.479454545454545	0.477181818181818	0.471454545454545	0.440333333333333	0.41	0.404	0.440333333333333	0.41	0.404	1025
1419	FEAR (BE AFRAID)	fear	0.0944047619047619	0.812708333333333	0.216785714285714	0.0909333333333333	0.811933333333333	0.2194	0.0771666666666667	0.807916666666667	0.228	1028
1420	COUNT	count	0.502777777777778	0.43	0.503722222222222	0.516142857142857	0.419	0.540285714285714	0.5085	0.4185	0.522166666666667	3848
1422	BE ALIVE	live	0.686058823529412	0.504235294117647	0.671705882352941	0.6175	0.4855	0.6085	0.6508	0.4946	0.6392	3710
1423	FIGHT	fight	0.324142857142857	0.854428571428571	0.721142857142857	0.317333333333333	0.839333333333333	0.696666666666667	0.317333333333333	0.839333333333333	0.696666666666667	1341
1424	YELLOW	yellow	0.542	0.316	0.312	0.542	0.316	0.312	0.542	0.316	0.312	5693
1425	GREEN	green	0.552010582010582	0.358740740740741	0.326756613756614	0.57776	0.3364	0.32868	0.57776	0.3364	0.32868	1033
1426	EXPENSIVE	expensive	0.722	0.469529411764706	0.617411764705882	0.803333333333333	0.454666666666667	0.6085	0.752	0.4765	0.61525	89
1427	BEAUTIFUL	beautiful	0.884780821917808	0.671561643835616	0.748465753424657	0.892714285714286	0.667285714285714	0.7485	0.886692307692308	0.658923076923077	0.742230769230769	782
1429	FULL	full	0.567666666666667	0.281166666666667	0.6575	0.499	0.3335	0.5645	0.533333333333333	0.307333333333333	0.611	3715
143	HUMID	humid	0.375	0.4395	0.2715	0.375	0.4395	0.2715	0.375	0.4395	0.2715	638
1430	STAR	star	0.764132478632479	0.531965811965812	0.739867521367521	0.763380952380952	0.489222222222222	0.684285714285714	0.772	0.484777777777778	0.670666666666667	4546
1431	FREEZE	freeze	0.449	0.455	0.385	0.449	0.455	0.385	0.449	0.455	0.385	262
1432	CUT	cut	0.462	0.435833333333333	0.374666666666667	0.462	0.435833333333333	0.374666666666667	0.462	0.435833333333333	0.374666666666667	3716
1433	HIT	hit	0.334598413602768	0.719197412948765	0.579082737322984	0.333329482835161	0.716205552431122	0.583435270245032	0.338886642764955	0.71300879447371	0.572781685420713	1021
1434	STAB	prick	0.564727272727273	0.316909090909091	0.412636363636364	0.562666666666667	0.334	0.425	0.562666666666667	0.334	0.425	694
1435	HUNT	hunt	0.398769230769231	0.704384615384615	0.576307692307692	0.404	0.715833333333333	0.597666666666667	0.3952	0.7164	0.5744	1041
1436	SCRATCH	scratch	0.4625	0.435	0.3775	0.4625	0.435	0.3775	0.4625	0.435	0.3775	5135
1437	SPLIT	split	0.4985	0.3665	0.396625	0.5318	0.3228	0.3958	0.498666666666667	0.355666666666667	0.399333333333333	5136
1438	FOOL	fool	0.271789259528697	0.417419603511474	0.25177140401646	0.266978127477701	0.422243897423191	0.241698859225306	0.289387392983045	0.418317710256841	0.26242491186839	529
1439	SWIM	swim	0.743272727272727	0.477545454545455	0.461636363636364	0.729333333333333	0.409666666666667	0.409666666666667	0.729333333333333	0.409666666666667	0.409666666666667	1054
1440	SPIT	spit	0.385	0.398	0.204	0.385	0.398	0.204	0.385	0.398	0.204	5368
1441	FLY (MOVE THROUGH AIR)	fly	0.595	0.341666666666667	0.436833333333333	0.628	0.428333333333333	0.484666666666667	0.661	0.515	0.5325	3719
1442	STAND	stand	0.597888888888889	0.471037037037037	0.57262962962963	0.617615384615385	0.463461538461538	0.586461538461538	0.582454545454545	0.461909090909091	0.559090909090909	1748
1443	WALK	walk	0.6685	0.41275	0.4485	0.6838	0.4132	0.4476	0.6685	0.41275	0.4485	5141
1446	COME	come	0.658036075036075	0.603227994227994	0.59510101010101	0.661318518518519	0.577466666666667	0.591377777777778	0.681018181818182	0.5762	0.601581818181818	983
1447	GIVE	give	0.661727272727273	0.474424242424242	0.595515151515151	0.643857142857143	0.475285714285714	0.583428571428571	0.627090909090909	0.471727272727273	0.567636363636364	1061
1448	HOLD	hold	0.586310344827586	0.484867816091954	0.595695402298851	0.591714285714286	0.484773809523809	0.594130952380952	0.587636363636364	0.486893939393939	0.586712121212121	3416
1449	RUB	rub	0.739333333333333	0.447666666666667	0.478	0.739333333333333	0.447666666666667	0.478	0.739333333333333	0.447666666666667	0.478	1141
1451	SMILE	smile	0.933	0.6245	0.558	0.933	0.6245	0.558	0.933	0.6245	0.558	1065
1452	PUSH	push	0.384090909090909	0.646363636363636	0.524	0.3808	0.6502	0.524	0.37175	0.66075	0.524	4349
1453	WASH	wash	0.7275	0.29025	0.55075	0.7275	0.29025	0.55075	0.7275	0.29025	0.55075	5311
1454	WIPE	wipe	0.413896296296296	0.382411851851852	0.449548148148148	0.387017441860465	0.37159496124031	0.435548449612403	0.46858024691358	0.399493827160494	0.475913580246914	5114
1455	PULL	pull	0.441386759581882	0.64716724738676	0.58479094076655	0.459490196078431	0.629686274509804	0.571137254901961	0.51475	0.563916666666667	0.53725	586
1458	SAY	say	0.636428571428571	0.401809523809524	0.469904761904762	0.633636363636364	0.407545454545455	0.451454545454545	0.646857142857143	0.397571428571429	0.498285714285714	499
1460	IN	in	0.607120385585347	0.374218187722697	0.467859755661534	0.600940358384595	0.36213015957921	0.463235624498529	0.607583167254331	0.334350247840973	0.465484644079922	1070
1461	AT	at	0.503180219897646	0.401618572036133	0.414880858120437	0.461754479807435	0.374626994740126	0.382445306231612	0.502497010577955	0.385304461137513	0.404723593438602	1073
1462	POT	pot	0.558152631578947	0.268378947368421	0.377657894736842	0.558280701754386	0.272643274853801	0.381953216374269	0.558280701754386	0.272643274853801	0.381953216374269	939
1463	DRUNK	drunk	0.209660160055672	0.761684899095338	0.255524008350731	0.20814534351145	0.747927633587786	0.25693893129771	0.207114832535885	0.740451425005201	0.258138755980861	1082
1464	LADDER	ladder	0.456444444444444	0.398777777777778	0.416	0.429666666666667	0.378666666666667	0.453	0.429666666666667	0.378666666666667	0.453	1088
1465	BOX	box	0.427	0.5066	0.5226	0.427	0.5645	0.543	0.427	0.5645	0.543	1089
1466	EXACT	exact	0.755738648380201	0.394377211162666	0.654950779333484	0.7699236949001	0.393187714447794	0.676127386194045	0.74239237841021	0.387032892733814	0.667704085291409	1090
1467	CIRCLE	circle	0.562	0.342	0.417	0.562	0.342	0.417	0.562	0.342	0.417	634
1468	LOOK FOR	search	0.6854	0.4894	0.5538	0.705	0.454166666666667	0.5895	0.698	0.46675	0.57675	6669
1470	FOLD	fold	0.562666666666667	0.329333333333333	0.412333333333333	0.562666666666667	0.329333333333333	0.412333333333333	0.562666666666667	0.329333333333333	0.412333333333333	5166
1471	WINTER	winter	0.398	0.538	0.348	0.398	0.538	0.348	0.398	0.538	0.348	4653
1472	KEY	key	0.598777777777778	0.342	0.585666666666667	0.552428571428571	0.290571428571429	0.559	0.542	0.279	0.553	1103
1474	SEA	sea	0.823716666666667	0.272833333333333	0.561333333333333	0.824222222222222	0.27837037037037	0.565185185185185	0.826166666666667	0.299666666666667	0.58	6563
1475	COMB	comb	0.466666666666667	0.356	0.338333333333333	0.471	0.3675	0.341	0.471	0.3675	0.341	2277
1476	CHAIR	seat	0.501494731597771	0.412756971781178	0.41177180959505	0.502498932842213	0.409354171445462	0.406868347537727	0.50148051232314	0.412780321770881	0.411801571200365	2162
1477	KEEP	keep	0.5772	0.3628	0.51615	0.625714285714286	0.387142857142857	0.566142857142857	0.633	0.3885	0.57625	1108
1478	WITHOUT	without	0.459848463880289	0.329638250541854	0.371458173870958	0.478145108215259	0.331560610591707	0.37678240780779	0.475058965138876	0.317624188761838	0.359430016485132	5175
1480	BODY	body	0.413857142857143	0.503285714285714	0.487285714285714	0.391	0.511666666666667	0.488	0.391	0.511666666666667	0.488	1122
1485	BELOW OR UNDER	below	0.366387096774194	0.184870967741935	0.223322580645161	0.367714285714286	0.186142857142857	0.222285714285714	0.392399998823518	0.209799999361416	0.202999999420699	1126
1492	DUMB	dumb	0.22725	0.328	0.18125	0.22725	0.328	0.18125	0.22725	0.328	0.18125	3759
1494	DIE	die	0.302	0.755	0.4805	0.211666666666667	0.758333333333333	0.406666666666667	0.211666666666667	0.758333333333333	0.406666666666667	3756
1495	HAPPY	happy	0.844688888888889	0.617088888888889	0.666444444444445	0.841636363636364	0.6145	0.664227272727273	0.8844	0.6304	0.6666	1152
1496	GRANDMOTHER	grandmother	0.765	0.255	0.375	0.765	0.255	0.375	0.765	0.255	0.375	1159
1499	JUICE	juice	0.605928571428571	0.476571428571429	0.423	0.5624	0.5162	0.4456	0.5624	0.5162	0.4456	3702
150	WORRY	worry	0.175245333333333	0.782146666666667	0.363306666666667	0.167022222222222	0.780444444444444	0.370511111111111	0.180033333333333	0.7805	0.359766666666667	5538
1503	SALIVA	saliva	0.385	0.398	0.204	0.385	0.398	0.204	0.385	0.398	0.204	5369
1506	MEASURE	measure	0.508769230769231	0.517846153846154	0.524769230769231	0.53	0.4794	0.5268	0.53	0.4794	0.5268	3503
1510	CHIN	chin	0.49	0.261	0.371	0.49	0.261	0.371	0.49	0.261	0.371	5696
1511	ROOSTER	rooster	0.418	0.562	0.392	0.418	0.562	0.392	0.418	0.562	0.392	6596
1517	WASP	wasp	0.394	0.607	0.453	0.394	0.607	0.453	0.394	0.607	0.453	5612
1518	STUPID	stupid	0.288341926934932	0.354173310873889	0.218702620691817	0.29814164188966	0.356441581323643	0.224399139228426	0.27984727458551	0.352164524188054	0.212140143084261	642
1519	RUN	run	0.5102	0.7088	0.6228	0.5102	0.7088	0.6228	0.5102	0.7088	0.6228	3762
1520	CRUSH	crush	0.392115384615385	0.5765	0.469807692307692	0.406230769230769	0.572	0.462153846153846	0.382888888888889	0.590888888888889	0.480333333333333	2015
1521	SEEM	seem	0.707666666666667	0.475	0.572	0.707666666666667	0.475	0.572	0.707666666666667	0.475	0.572	5216
1523	FORGET	forget	0.303333333333333	0.371333333333333	0.273333333333333	0.303333333333333	0.371333333333333	0.273333333333333	0.303333333333333	0.371333333333333	0.273333333333333	5217
1525	COAST	coast	0.542	0.304	0.204	0.542	0.304	0.204	0.542	0.304	0.204	121
1526	MEAL	meal	0.8245	0.31025	0.41925	0.845666666666667	0.314833333333333	0.455166666666667	0.8245	0.31025	0.41925	4757
1531	BRANCH	branch	0.5485	0.26525	0.41425	0.5485	0.26525	0.41425	0.5485	0.26525	0.41425	1198
1532	SHEAR	shear	0.106	0.697	0.325	0.106	0.697	0.325	0.106	0.697	0.325	6147
1534	FEVER	fever	0.521	0.559	0.473	0.521	0.559	0.473	0.521	0.559	0.473	572
1536	UNDERSTAND	understand	0.657	0.364833333333333	0.625166666666667	0.671285714285714	0.378714285714286	0.628285714285714	0.657	0.364833333333333	0.625166666666667	3770
1537	SPRINGTIME	spring	0.70384	0.32884	0.49276	0.7083	0.3253	0.5012	0.699857142857143	0.332142857142857	0.440714285714286	3564
1539	BASKET	basket	0.333591836734694	0.464061224489796	0.403102040816327	0.2675	0.59	0.43875	0.2675	0.59	0.43875	482
1542	ACCOMPANY	accompany	0.6714	0.5375625	0.6111875	0.665	0.543958333333333	0.611541666666667	0.665	0.543958333333333	0.611541666666667	2986
1548	UGLY	ugly	0.125	0.625	0.373	0.125	0.625	0.373	0.125	0.625	0.373	5193
1550	PREVENT	prevent	0.2705	0.5725	0.4255	0.2572	0.6002	0.435	0.2705	0.5725	0.4255	1230
1551	FEMALE	female	0.853615384615385	0.537564102564103	0.544717948717949	0.856095238095238	0.522047619047619	0.563690476190476	0.855714285714286	0.523	0.565928571428571	611
1552	GLOOMY	gloomy	0.254	0.4405	0.362	0.254	0.4405	0.362	0.254	0.4405	0.362	7089
1553	MALE	male	0.690396293260474	0.431926183970856	0.703003961748634	0.703123349834983	0.419414191419142	0.701217821782178	0.693214285714286	0.446285714285714	0.712292857142857	1233
1554	MAN	man	0.698788365209472	0.3949889571949	0.622498216454159	0.707435407826497	0.389260254596888	0.6307642621405	0.704190476190476	0.39722619047619	0.627675595238095	676
1557	BEGINNING	beginning	0.707363636363636	0.377545454545455	0.557727272727273	0.730333333333333	0.367	0.557	0.730333333333333	0.367	0.557	1235
1558	SIMILAR	similar	0.67474767691245	0.25539394531277	0.456040376617594	0.669115843118208	0.258653647014911	0.458259218131384	0.668951414918832	0.250077836110413	0.456648857521298	5250
156	RED	red	0.4685	0.4525	0.4025	0.4685	0.4525	0.4025	0.4685	0.4525	0.4025	893
1560	FACE	face	0.6742	0.3356	0.5422	0.672333333333333	0.326	0.488333333333333	0.6735	0.332	0.522	3773
1561	ARMY	army	0.491666666666667	0.683666666666667	0.747	0.491666666666667	0.683666666666667	0.747	0.491666666666667	0.683666666666667	0.747	4065
1562	MIND	mind	0.677564212488351	0.462163653308481	0.637187511649581	0.668461894191639	0.458601738808731	0.629578246392897	0.662740762578616	0.460451847484277	0.641176886792453	2750
1564	LAZY	lazy	0.198	0.14	0.125	0.198	0.14	0.125	0.198	0.14	0.125	1784
1565	HEAVEN	heaven	0.958	0.234	0.401	0.958	0.234	0.401	0.958	0.234	0.401	3780
1567	DOOR	door	0.5415	0.2695	0.461	0.5415	0.2695	0.461	0.5415	0.2695	0.461	872
1568	ARRANGE	arrange	0.629	0.365666666666667	0.595333333333333	0.629	0.365666666666667	0.595333333333333	0.629	0.365666666666667	0.595333333333333	1145
157	DYE	dye	0.685558823529412	0.301941176470588	0.403441176470588	0.704090909090909	0.302	0.408454545454545	0.699111111111111	0.299888888888889	0.408666666666667	6500
1570	EQUAL	equal	0.632882866513006	0.269322230431193	0.453500544863854	0.635253269288881	0.269118610208951	0.454088685051913	0.633115643358281	0.26613548634257	0.449385763579911	1238
1573	SWELL	swell	0.305	0.569	0.462	0.305	0.569	0.462	0.305	0.569	0.462	6984
1574	FLOAT	float	0.667	0.416047619047619	0.412619047619048	0.674	0.411888888888889	0.398555555555556	0.680125	0.40825	0.38625	1055
1576	PILE UP	pile up	0.76	0.583	0.628	0.76	0.583	0.628	0.76	0.583	0.628	855
1579	BE	be	0.663709772898504	0.477158163814444	0.613118824669034	0.648114529280949	0.465910674573758	0.593452186805041	0.625031132075472	0.452611320754717	0.563947169811321	1253
158	PUT ON	put on	0.612	0.321	0.667	0.612	0.321	0.667	0.612	0.321	0.667	5619
1580	ONLY	only	0.416273988428279	0.289944559275776	0.335131265062492	0.470749759564417	0.309302730861862	0.380872558374778	0.465188441885191	0.304776212156733	0.376020611305224	3797
1581	ALLIGATOR	alligator	0.344	0.708	0.61	0.344	0.708	0.61	0.344	0.708	0.61	3411
1583	BRAIN	brain	0.708345454545455	0.459533333333333	0.708763636363636	0.702541666666667	0.468791666666667	0.71375	0.702541666666667	0.468791666666667	0.71375	1241
1584	BLISTER	blister	0.49865	0.44415	0.3853	0.507	0.437909090909091	0.385090909090909	0.459285714285714	0.473571428571429	0.386285714285714	245
1585	SLEEP	sleep	0.633643410852713	0.176475452196382	0.422832041343669	0.633372912801484	0.172441558441558	0.423892393320965	0.659583333333333	0.167033333333333	0.40325	507
1587	SMELL (STINK)	stink	0.104	0.57	0.298	0.104	0.57	0.298	0.104	0.57	0.298	5260
1588	TURN	turn	0.49253125	0.4733125	0.407107142857143	0.484033333333333	0.479866666666667	0.407	0.459041666666667	0.487125	0.403333333333333	3720
1590	WAIT (FOR)	wait	0.597454545454545	0.367227272727273	0.506954545454545	0.637	0.3612	0.5348	0.637	0.3612	0.5348	5261
1591	UP	up	0.793636363636364	0.512	0.722090909090909	0.793636363636364	0.512	0.722090909090909	0.793636363636364	0.512	0.722090909090909	5264
1592	CHEST	chest	0.558333333333333	0.489333333333333	0.436	0.558333333333333	0.489333333333333	0.436	0.558333333333333	0.489333333333333	0.436	998
1593	DEEP	deep	0.755	0.546	0.736	0.755	0.546	0.736	0.755	0.546	0.736	3795
1594	FLOUR	flour	0.803333333333333	0.305666666666667	0.383333333333333	0.803333333333333	0.305666666666667	0.383333333333333	0.803333333333333	0.305666666666667	0.383333333333333	3467
1596	LOCK	lock	0.427	0.52	0.365	0.427	0.52	0.365	0.427	0.52	0.365	510
1597	AIRPLANE	plane	0.641213114754098	0.624950819672131	0.679918032786885	0.637411764705882	0.609823529411765	0.671117647058823	0.597333333333333	0.450333333333333	0.578333333333333	4562
1598	NORTH	north	0.562	0.47	0.545	0.562	0.47	0.545	0.562	0.47	0.545	5272
1599	WORD	word	0.6782	0.2913	0.6613	0.678833333333333	0.3305	0.658833333333333	0.651	0.3355	0.618166666666667	5670
160	SET (HEAVENLY BODIES)	set	0.583473684210526	0.419368421052632	0.556210526315789	0.57375	0.41175	0.546625	0.573857142857143	0.410142857142857	0.556142857142857	3524
1600	SKIRT	skirt	0.57075	0.427	0.48725	0.5475	0.471833333333333	0.515833333333333	0.57075	0.427	0.48725	4087
1601	WEAK	weak	0.167768031189084	0.316842105263158	0.133023391812865	0.167694444444444	0.320999999999999	0.135333333333333	0.178388888888888	0.361999999999999	0.161666666666666	4807
1602	WAKE UP	get up	0.39518782014798	0.660152532726238	0.585091064314172	0.390957055214724	0.662631901840491	0.585570552147239	0.390957055214724	0.662631901840491	0.585570552147239	1713
1605	SKULL	skull	0.384666666666667	0.513333333333333	0.674666666666667	0.3575	0.5245	0.6495	0.3575	0.5245	0.6495	6706
1606	INSIDE	inside	0.606284367731088	0.369115709395467	0.467150413100049	0.599097084782027	0.355151852842412	0.461774895248284	0.606699800705197	0.320420297409168	0.464181572895907	1071
1607	HATE	hate	0.11296875	0.69115625	0.39834375	0.122714285714286	0.6895	0.402428571428571	0.11675	0.699875	0.4015	3805
1608	LISTEN	listen	0.655114942528736	0.430213464696223	0.519866995073892	0.657764600179695	0.431389937106918	0.512404312668464	0.64072536687631	0.431788259958071	0.523805031446541	2751
1609	IDEA	idea	0.612	0.284	0.667	0.612	0.284	0.667	0.612	0.284	0.667	1276
161	MISS (A TARGET)	miss	0.473	0.4865	0.276	0.460666666666667	0.457333333333333	0.301333333333333	0.460666666666667	0.457333333333333	0.301333333333333	1574
1611	INVITE	invite	0.802	0.549	0.647	0.802	0.549	0.647	0.802	0.549	0.647	6709
1612	LETTER	letter	0.603588235294118	0.324294117647059	0.538411764705882	0.607142857142857	0.320857142857143	0.524285714285714	0.5832	0.3	0.4596	4808
1613	COLOR	color	0.585117647058824	0.323882352941177	0.404882352941176	0.622181818181818	0.324	0.414909090909091	0.612222222222222	0.319777777777778	0.415333333333333	130
